# OpenMATB Scenario: adaptive_automation_pdry02_c1_8min.txt
# Adaptive automation -- condition 1, 8 min continuous
#
# Participant  : PDRY02
# d_final      : 0.8000
# delta        : 0.8000
# Level anchors: LOW=0.0000, MODERATE=0.8000, HIGH=1.6000
# Block order  : H L H H M H L M  (L=LOW M=MODERATE H=HIGH)
# Block split  : 4×HIGH + 2×LOW + 2×MODERATE  (8 blocks total)
# Seed basis   : <participant>|adaptive|<condition>|<block_index>
# Generated by : scripts/generate_adaptive_automation_scenarios.py

0:00:00;labstreaminglayer;start
0:04:00;track;taskupdatetime;25
0:04:00;track;joystickforce;2
0:04:00;resman;tank-a-lossperminute;180
0:04:00;resman;tank-b-lossperminute;180
0:04:11;sysmon;lights-1-failure;True
0:04:13;sysmon;scales-2-failure;True
0:04:13;communications;radioprompt;other
0:04:13;resman;pump-8-state;failure
0:04:14;sysmon;lights-1-failure;True
0:04:22;sysmon;lights-2-failure;True
0:04:23;resman;pump-8-state;off
0:04:28;sysmon;lights-2-failure;True
0:04:29;resman;pump-7-state;failure
0:04:32;sysmon;lights-1-failure;True
0:04:33;sysmon;scales-4-failure;True
0:04:34;sysmon;scales-4-failure;True
0:04:35;communications;radioprompt;own
0:04:36;sysmon;scales-1-failure;True
0:04:39;resman;pump-7-state;off
0:04:39;sysmon;scales-1-failure;True
0:04:46;sysmon;lights-2-failure;True
0:04:53;sysmon;scales-3-failure;True
0:04:59;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_05/MODERATE/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:05:00;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_06/HIGH/START|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:05:00;track;taskupdatetime;13
0:05:00;track;joystickforce;1
0:05:00;resman;tank-a-lossperminute;341
0:05:00;resman;tank-b-lossperminute;341
0:05:03;sysmon;scales-1-failure;True
0:05:04;sysmon;scales-1-failure;True
0:05:05;sysmon;lights-1-failure;True
0:05:06;communications;radioprompt;own
0:05:06;sysmon;scales-3-failure;True
0:05:07;sysmon;lights-1-failure;True
0:05:09;resman;pump-7-state;failure
0:05:10;sysmon;lights-1-failure;True
0:05:10;sysmon;scales-2-failure;True
0:05:11;sysmon;scales-4-failure;True
0:05:12;sysmon;lights-2-failure;True
0:05:13;sysmon;scales-2-failure;True
0:05:13;sysmon;lights-2-failure;True
0:05:19;sysmon;lights-1-failure;True
0:05:19;resman;pump-7-state;off
0:05:20;sysmon;lights-1-failure;True
0:05:21;resman;pump-5-state;failure
0:05:21;sysmon;scales-4-failure;True
0:05:23;sysmon;scales-3-failure;True
0:05:25;sysmon;lights-2-failure;True
0:05:25;communications;radioprompt;other
0:05:26;sysmon;lights-2-failure;True
0:05:29;sysmon;scales-1-failure;True
0:05:31;resman;pump-5-state;off
0:05:32;sysmon;scales-3-failure;True
0:05:32;resman;pump-8-state;failure
0:05:33;sysmon;lights-1-failure;True
0:05:33;sysmon;scales-2-failure;True
0:05:41;sysmon;lights-2-failure;True
0:05:42;resman;pump-8-state;off
0:05:42;sysmon;scales-4-failure;True
0:05:43;resman;pump-4-state;failure
0:05:46;sysmon;lights-2-failure;True
0:05:48;sysmon;lights-1-failure;True
0:05:49;sysmon;scales-3-failure;True
0:05:50;sysmon;lights-2-failure;True
0:05:53;sysmon;scales-1-failure;True
0:05:53;resman;pump-4-state;off
0:05:59;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_06/HIGH/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:06:00;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_07/LOW/START|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:06:00;track;taskupdatetime;38
0:06:00;track;joystickforce;2
0:06:00;resman;tank-a-lossperminute;95
0:06:00;resman;tank-b-lossperminute;95
0:06:17;sysmon;scales-4-failure;True
0:06:20;resman;pump-8-state;failure
0:06:30;resman;pump-8-state;off
0:06:32;communications;radioprompt;other
0:06:33;sysmon;lights-2-failure;True
0:06:43;resman;pump-7-state;failure
0:06:49;sysmon;scales-2-failure;True
0:06:51;sysmon;lights-1-failure;True
0:06:53;resman;pump-7-state;off
0:06:59;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_07/LOW/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:07:00;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_08/MODERATE/START|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:07:00;track;taskupdatetime;25
0:07:00;track;joystickforce;2
0:07:00;resman;tank-a-lossperminute;180
0:07:00;resman;tank-b-lossperminute;180
0:07:06;communications;radioprompt;other
0:07:06;resman;pump-8-state;failure
0:07:07;sysmon;lights-1-failure;True
0:07:08;sysmon;scales-4-failure;True
0:07:11;sysmon;lights-2-failure;True
0:07:12;sysmon;scales-3-failure;True
0:07:16;resman;pump-8-state;off
0:07:21;sysmon;lights-1-failure;True
0:07:27;sysmon;lights-2-failure;True
0:07:29;communications;radioprompt;own
0:07:30;sysmon;scales-4-failure;True
0:07:32;sysmon;scales-1-failure;True
0:07:33;sysmon;lights-2-failure;True
0:07:35;resman;pump-7-state;failure
0:07:37;sysmon;scales-2-failure;True
0:07:45;resman;pump-7-state;off
0:07:46;sysmon;lights-1-failure;True
0:07:54;sysmon;scales-1-failure;True
0:07:59;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_08/MODERATE/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}

# --- Scenario end ---
0:08:00;sysmon;stop
0:08:00;track;stop
0:08:00;communications;stop
0:08:00;resman;stop
0:08:00;scheduling;stop
0:08:00;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:08:00;labstreaminglayer;stop
