# OpenMATB Scenario: adaptive_automation_pdry01_c1_8min.txt
# Adaptive automation -- condition 1, 8 min continuous
#
# Participant  : PDRY01
# d_final      : 0.1000
# delta        : 0.8000
# Level anchors: LOW=-0.7000, MODERATE=0.1000, HIGH=0.9000
# Block order  : M H L H H M H L  (L=LOW M=MODERATE H=HIGH)
# Block split  : 4×HIGH + 2×LOW + 2×MODERATE  (8 blocks total)
# Seed basis   : <participant>|adaptive|<condition>|<block_index>
# Generated by : scripts/generate_adaptive_automation_scenarios.py

0:00:00;labstreaminglayer;start
0:06:32;sysmon;scales-2-failure;True
0:06:34;resman;pump-7-state;failure
0:06:34;sysmon;scales-2-failure;True
0:06:35;communications;radioprompt;own
0:06:36;sysmon;lights-2-failure;True
0:06:39;sysmon;lights-2-failure;True
0:06:44;resman;pump-7-state;off
0:06:48;sysmon;lights-2-failure;True
0:06:50;sysmon;scales-1-failure;True
0:06:50;sysmon;lights-2-failure;True
0:06:54;sysmon;scales-1-failure;True
0:06:59;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_07/HIGH/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:07:00;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_08/LOW/START|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:07:00;track;taskupdatetime;48
0:07:00;track;joystickforce;3
0:07:00;resman;tank-a-lossperminute;54
0:07:00;resman;tank-b-lossperminute;54
0:07:18;communications;radioprompt;other
0:07:20;sysmon;scales-2-failure;True
0:07:25;resman;pump-8-state;failure
0:07:32;sysmon;lights-1-failure;True
0:07:35;resman;pump-8-state;off
0:07:59;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/block_08/LOW/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}

# --- Scenario end ---
0:08:00;sysmon;stop
0:08:00;track;stop
0:08:00;communications;stop
0:08:00;resman;stop
0:08:00;scheduling;stop
0:08:00;labstreaminglayer;marker;STUDY/V0/adaptive_automation/1/END|pid=${OPENMATB_PARTICIPANT}|sid=${OPENMATB_SESSION}
0:08:00;labstreaminglayer;stop
